Net Solutions,"Chandigarh, UT (Headquarters)",http://www.netsolutions.com,Select Consulting Partner,"Net Solutions is a digital product development agency working with startups up to large enterprises such as Unilever, Harvard Business Review, IMG and Euro Car Parts. We have teams focused on business analysis, design, UI, UX, engineering and development, QA, testing and data science. Net Solutions are known for their expertise in customer experience, mobility, product development and e-commerce.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Net%20Solutions&id=001E000000Rp5GUIAZ
"Nettology, LLC","Essington, PA (Headquarters)",http://www.nettology.net,Select Consulting Partner,"Nettology is a full-service IT support and solutions provider. Our expertise lies in Network/Server Design & Monitoring, Desktop Support, Disaster Recover, Back-up Solutions, Internet Security, Spam Filtering, Remote Access, etc....","AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Nettology%2C%20LLC&id=001E000000Rp5GWIAZ
Objective Corporation,"North Sydney, New South Wales (Headquarters)",http://www.objective.com,Select Technology Partner,"Objective is an established solution provider. Since 1987, we have been trusted by Government and Top 1000 corporations to deliver long-term valued business outcomes. We engage directly with our customers to solve their business challenges by managing unstructured information, facilitating collaboration, minimising processing costs, ensuring legislative and regulatory compliance and prov",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Objective%20Corporation&id=001E000000Rp5GdIAJ
Observant,"Fitzroy, Victoria (Headquarters)",http://observant.net,Select Technology Partner,"Company Background Observant is an Australian—owned company that designs, manufactures and distributes products and services for agricultural, urban and environmental water monitoring and management applications. With its head office in Melbourne, Observant has been operating since 2003. Observant directly employs all staff involved in product design and development, customer service and suppor",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Observant&id=001E000000Rp5GfIAJ
oXya,"Jersey city, New Jersey (Headquarters)",http://www.oxya.com,Select Consulting Partner,"oXya SAP cloud solutions provide tailored SAP systems, with minimal lead time and no long term commitment. Leverage the flexibility of the cloud with All inclusive and cost efficient SAP systems services including : SAP landscape setup and migration, Optimized run of SAP project and productive sytems and 24/7 operation support. oXya, leading provider of SAP hosting",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=oXya&id=001E000000Rp5GlIAJ
QBurst,"Trivandrum, Kerala (Headquarters)",http://www.qburst.com,Select Consulting Partner,"QBurst offers customized, enterprise-grade solutions to meet your business needs and solve your problems. We work closely with you to come up with the right solution, which may involve identifying third-party products and components that best solve the given problem, integrating multiple products and components, and developing custom software where it is cost effective. Our user-centered ap",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=QBurst&id=001E000000Rp5H0IAJ
R3 institute Ltd.,"Osaka, Osaka (Headquarters)",https://www.r3it.com/,Select Consulting Partner,"R3 institute Ltd. is small but has highly skilled work forces. We think generic system development cost is too expensive. By composing highly skilled members we can propose high-level solutions and we can develop systems without waste. Our services are ""Cloud Diving Service - AWS Consultation Service - "", ""HighspeedSI - System Development Service -"" please visit https://www.r3it.com/","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=R3%20institute%20Ltd.&id=001E000000Rp5H1IAJ
Shanon Inc.,"Minato-ku, Tokyo (Headquarters)",http://www.shanon.co.jp/,Select Technology Partner,"<< About us >> Shanon Inc. provides integrated Platform for B2B Marketing and event management on cloud. Our products, services and solutions enable effective marketing campaign and event management, marketing automation, and lead management. We have our strength on real “Event/Seminar” for B2B Marketing and so we deeply understand the relationship between Event management and B2B Marketi",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Shanon%20Inc.&id=001E000000Rp5HJIAZ
SonicGarden,"Tokyo, Japan (Headquarters)",http://www.sonicgarden.jp/,Select Technology Partner,"SonicGarden has been constructing and operating web-service systems using Amazon Web Services since 2008. SKIPaaS and youRoom are SaaS products which leverage Amazon Web Services for commercial use. Companies from many different fields are utilizing SKIPaaS / youRoom, and we also su",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SonicGarden&id=001E000000Rp5HXIAZ
Sqrrl,"Cambridge, Massachusetts (Headquarters)",http://www.sqrrl.com,Select Technology Partner,"Sqrrl is the Threat Hunting Company that enables organizations to target, hunt, and disrupt advanced cyber threats. Sqrrl’s industry-leading Threat Hunting Platform unites link analysis, User and Entity Behavior Analytics (UEBA), and multi-petabyte scalability capabilities into an integrated solution. Sqrrl’s unique approach enables security analysts to discover threats faster and reduces the time",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sqrrl&id=001E000000Rp5HaIAJ
"Suzuki Shouten Co.,LTD","Kita-ku, Osaka-City (Headquarters)",https://www.suzukishouten.co.jp,Select Consulting Partner,"Suzuki Shouten is a professional web-based system integrator. We try to stick to build systems as fast as possible, as simple as possible. Using AWS, We provide Customer oriented analysis and planning (Simplest and Secure solution). Broad range of applications (SNS application to mission critical application). Website integration, website renewal, original CMS.","AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Suzuki%20Shouten%20Co.%2CLTD&id=001E000000Rp5HeIAJ
Telegraph Hill Program Initiatives Inc,"San Francisco, CA (Headquarters)",http://www.thpii.com,Select Consulting Partner,"Telegraph Hill gets IT started with the cloud technology transformation whenever rapid implementation and enterprise engineering rigor are required. THPII technology business consultants have decades of technology management experience at both large and small companies leading Development, Engineering, Operations and Program Management teams. Some of our specialties include:","AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Telegraph%20Hill%20Program%20Initiatives%20Inc&id=001E000000Rp5HmIAJ
Tickit Systems,"NSW, New South Wales (Headquarters)",http://www.tickitsystems.com.au/,Select Technology Partner,"Tickit Systems Pty Ltd is an Australian company that builds intuitive, web based GRC (Governance Risk and Compliance) software with a focus on essential features, crisp, clean design, great service and an affordable price. We re-wrote one of the earliest risk and compliance software Tickit to create our flagship product, the award winning Tickit On Demand. Our growing client base includes blue chi",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Tickit%20Systems&id=001E000000Rp5OPIAZ
Tracelink,"North Reading, MA (Headquarters)",http://www.tracelink.com,Select Technology Partner,"TraceLink protects patients, enables health and ensures compliance for companies across the global Life Sciences supply network through the TraceLink Life Sciences Cloud. The TraceLink Life Sciences Cloud is a cloud-based application platform that enables complete global connectivity, visibility and traceability of pharmaceuticals from ingredient to patient. A single point and click con",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Tracelink&id=001E000000Rp5ORIAZ
ProntoForms,"Ottawa, Ontario (Headquarters)",http://www.prontoforms.com,Select Technology Partner,"ProntoForms Corporation is a leading provider of innovative mobile business solutions worldwide, including its flagship service, ProntoForms, an award-winning mobile forms on demand service. Established in 2001, ProntoForms provides an end-to-end service offering for global customers with operations in multiple countries and in multiple languages. Our products deliver an intuitive, secure, and sca",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ProntoForms&id=001E000000Rp5OVIAZ
"TrueTalent Demand, Inc","Los Angeles, CA (Headquarters)",http://www.truetalentdemand.com,Select Consulting Partner,"Providing Technology strategy to scale the existing business, improve availability, accelerate business growth and also implementing new applications, cloud computing products We delivered cloud solution to many organization and developed brand new products in cloud platform.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=TrueTalent%20Demand%2C%20Inc&id=001E000000Rp5OWIAZ
"Twistage, Inc.","New York, NY (Headquarters)",http://www.twistage.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Twistage%2C%20Inc.&id=001E000000Rp5OZIAZ
Uhuru Corporation,"Minato-ku, Tokyo (Headquarters)",http://uhuru.co.jp/,Select Consulting Partner,"Uhuru, through our IoT platform, enebular, offers software and services for our main businesses: IoT, Marketing Cloud & Data Integration. We are solution providers: web & creative, social & digital marketing strategy, big data, insights & visualizations, AI, cloud integration, IoT consulting, PoC development & implementation. enebular makes creating code and deploying it to Lambda simple.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Uhuru%20Corporation&id=001E000000Rp5OaIAJ
V-cube,"Meguro-ku, Tokyo (Headquarters)",http://vcube.co.jp,Select Technology Partner,"V-cube Inc., (headquarter: Tokyo Meguro-ku, President & CEO: Mashita Naoaki) develops and offers Webinar, Web conference and other visual communications services that are available “anytime, anywhere, anybody” to enterprise customers. V-cube, for the past 5 consecutive years, has been leading the web conferencing market. Currently, there are 3,000 enterprises ranging from SMEs to public",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=V-cube&id=001E000000Rp5OfIAJ
Verasoft LLC,"WARREN, MI (Headquarters)",http://verasoft.com,Select Technology Partner,"Verasoft is a multinational software and services firm, specializing in the development of award-winning technologies for industries spanning the globe. Verasoft develops high-powered console, cloud, and mobile software systems that are used worldwide. A few of our technologies are VerSaaS™ custom cloud systems, QuickBill™ billing systems, and KORVUE® retail and eCommerce systems.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Verasoft%20LLC&id=001E000000Rp5OhIAJ
Vichara Technologies,"Ridgewood, NJ (Headquarters)",http://www.vichara.com/,Select Technology Partner,"Vichara is capital markets technology consulting firm that designs and builds enterprise systems for securities trading, portfolio management, asset securitization, risk management and financial operations. Vichara's expertise spans three rich and dynamic disciplines – financial engineering, software engineering, and quantitative modeling. V* Solutions, Vichara’s product suite, focuses o",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Vichara%20Technologies&id=001E000000Rp5OjIAJ
WebFM,"Camden, New South Wales (Headquarters)",http://www.webfm.net,Select Technology Partner,"WebFM’s innovations simplify every stage of an asset’s lifecycle, from the initial design and build through to ongoing maintenance. Our integrated solutions combine to give builders, owners and facility managers incredible efficiencies and reduced risk. Project handovers become seamless and asset maintenance becomes future proof.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=WebFM&id=001E000000Rp5OtIAJ
Yottamine Analytics,"Bellevue, WA (Headquarters)",http://www.yottamine.com,Select Technology Partner,"Combining the high scalability of cloud computing with advanced predictive analytics, Yottamine Analytics delivers fast, accurate predictive models, fully leveraging the performance of the Amazon Elastic Compute Cloud (EC2). It is the natural choice for organizations in or planning to be in the Cloud. We also provide an easy to use API which can enable predictive modeling in your cloud environm",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Yottamine%20Analytics&id=001E000000Rp5P0IAJ
"Advanced Systems Concepts, Inc.","Morristown, NJ (Headquarters)",http://www.advsyscon.com,Select Technology Partner,"ActiveBatch® IT Automation allows IT organizations to build and assemble end-to-end workflows faster and more reliably, reducing reliance on custom scripting or closed scheduling tools limited to specific systems. ActiveBatch helps users integrate, coordinate, and automate processes across disparate infrastructure resources from a single dashboard.",AWS Certified Developer - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Advanced%20Systems%20Concepts%2C%20Inc.&id=001E000000Rp5PBIAZ
Aryaka,"San Mateo, CA (Headquarters)",http://www.aryaka.com,Select Technology Partner,"Aryaka and Amazon Web Services have partnered to offer enterprise customers an optimized cloud experience. Using Aryaka’s network, enterprises can provide optimized access from all their locations and users to their designated location within the Amazon EC2 or VPC service. Aryaka has multiple Points of Presence (POPs) across the world connected by a dedicated, secure and highly redundant networ",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Aryaka&id=001E000000Rp5POIAZ
Requestia,"Campinas, SP (Headquarters)",https://requestia.com,Select Technology Partner,"Requestia introduces a new way to offer services to your employees and users. From IT to HR, requests can easily be done through a corporate portal or mobile devices. Requestia extends common best practices (ITIL) to other groups and departments. Requestia is a forms-based workflow application development. Integration options for several platforms are available through API's and WebServices.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Requestia&id=001E000000Rp5PQIAZ
BizMobile,"Chuo-ku, Tokyo (Headquarters)",http://bizmobile.co.jp,Select Technology Partner,"The Bizmobile software offers secure and highly reliable remote device management for the majority of mobile devices available on the market today. Easy Installation and Management Remotely manage applications, gather device and network information and receive up to date details on a large number of devices. Safety First Administrators can lock and wipe devices and",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BizMobile&id=001E000000Rp5PUIAZ
Equinix (Japan) Technology Services K.K.,"Shinagawa-ku, Tokyo (Headquarters)",https://www.equinix.co.jp/,Select Consulting Partner,"-Managed services (cloud, managed infrastructure) -Outsourcing service -Monitoring and security services",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Equinix%20(Japan)%20Technology%20Services%20K.K.&id=001E000000Rp5PZIAZ
NextCapital,"CHICAGO, Illinois (Headquarters)",http://www.businesslogic.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NextCapital&id=001E000000Rp5PhIAJ
CHAMP Cargosystems SA,"Luxembourg, Luxembourg (Headquarters)",http://www.champ.aero,Select Consulting Partner,,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CHAMP%20Cargosystems%20SA&id=001E000000Rp5PoIAJ
CipherCloud,"San Jose, CA (Headquarters)",http://ciphercloud.com,Select Technology Partner,"CipherCloud eliminates the top concerns impeding cloud adoption - security, data privacy, monitoring and regulatory compliance. CipherCloud provides cloud encryption, tokenization, DLP, and threat detection with revolutionary technology to protect sensitive data and unauthorized access in the cloud.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CipherCloud&id=001E000000Rp5PrIAJ
ClarionDoor,"Carpinteria, CA (Headquarters)",http://www.clariondoor.com,Select Technology Partner,"ClarionDoor makes Insured Rating, a cloud based rating engine and product modeling solution for insurance businesses. Insured Rating provides actuaries, underwriters, business and IT users with collaborative tools to configure and rate insurance products online and make them available as a webservice. Product Features Rate Plan Configuration Tool Set Web Ser",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ClarionDoor&id=001E000000Rp5PsIAJ
CloudWays,"Mosta, Northern (Headquarters)",http://www.cloudways.com,Select Technology Partner,"With Cloudways cloud console, you can deploy optimized PHP applications on top of the best cloud infrastructures quickly and efficiently. Backups, security, monitoring and more are included in our powerful console. Collaboration is embedded with our very easy to use Team feature. Our cloud engineers are there for you when you have any problem. All in all the best and simplest way to host your a",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CloudWays&id=001E000000Rp5Q2IAJ
Electric Cloud,"Sunnyvale, CA (Headquarters)",http://www.electric-cloud.com,Select Technology Partner,"Electric Cloud is the development cloud company. Electric Cloud bridges the gap between physical and virtual IT environments and development processes and tools to create smart development clouds. The company's patented and award-winning products help development organizations to speed time to market, boost developer productivity, and improve software quality with flexible self-service tools th",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Electric%20Cloud&id=001E000000Rp5QDIAZ
Eagle,"Cambridge, Cambridgeshire (Headquarters)",http://www.eaglegenomics.com,Select Technology Partner,"Eagle have substantial experience in the area of bioinformatics dedicated to processing and analysing genomic data; in other words, genome content management. Data from human, plant, animal and other kingdoms are all handled on a regular basis. Our team is well aware not only of the differences between them, but also of the substantial commonalities that allow for extensive code re-use and incr",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Eagle&id=001E000000Rp5QGIAZ
Ecowork Inc.,"Taipei City, Taiwan (Headquarters)",http://www.ecoworkinc.com,Select Consulting Partner,"Ecowork is an Internet company that helps Enterprises and SMBs integrate cloud computing into their IT, marketing and business strategies. Our team of AWS experts – located in Taipei, Taiwan provide Consumer mobile solution for brand marketing and CRM, Employee mobile solution for mobile enterprise application and Large data processing and services over AWS. We have specialized expertise in Ret","AWS Certified Developer - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ecowork%20Inc.&id=001E000000Rp5QIIAZ
Flexera Software,"Schaumburg, IL (Headquarters)",http://www.flexerasoftware.com,Select Technology Partner,"Flexera Software Solutions Roadmap for Connecting Current to Cloud From the Enterprise to the Software Vendor – Flexera Software enables our more than 80,000 customers to connect their current infrastructure state to the future through solutions that provide a smooth transition to the Cloud. Whether you are a Cloud novice or expert – Flexera Software can enable your journey to the C","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Flexera%20Software&id=001E000000Rp5QUIAZ
Node4 Limited,"Derby, Derbyshire (Headquarters)",https://www.node4.co.uk/,Select Consulting Partner,"Node4 provides consultancy, implementation, architecture, design, development and support services for all Amazon Web Services across Public and Private Sector Enterprises. Our technology experts can develop the best architecture for your AWS solution, helping you to achieve your business targets. Our professional accredited services will ensure that your solution remains online and efficient.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Node4%20Limited&id=001E000000Rp5QVIAZ
GoodData,"San Francisco, CA (Headquarters)",http://www.gooddata.com,Select Technology Partner,"With 70,000 businesses, over a million users and a massively scalable, secure & high-performance Insights Platform-as-a-Service, GoodData offers the transformational technology and expertise to operationalize intelligent decisions within business applications and business processes.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=GoodData&id=001E000000Rp5QdIAJ
ISOutsource,"Bothell, WA (Headquarters)",http://www.isoutsource.com,Select Consulting Partner,"ISOutsource is one of the largest local small business IT support companies in the Pacific Northwest with offices in Seattle, Tacoma and Portland. Our goal is to help our customers stay online, productive, happy and focused. We anticipate IT support problems before they happen and keep our clients by focusing on service, not recurring revenue. Our local talent, speed and depth set us apart from ot","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ISOutsource&id=001E000000Rp5XRIAZ
JB Advanced Technology Corporation,"Kawasaki-City, Kanagawa (Headquarters)",http://www.jbat.co.jp/,Select Consulting Partner,JBグループの「ベスト・ソリューション・メーカー」として、お客さまに真にご満足いただける、レスポンス良く、高品質でユニークな先進的ソリューションをリーズナブルな価格でご提供し、お客様に最適な情報システムの構築を支援してまいります。先進技術部門を設置し、研究・開発にも力を入れています。私たちの事業活動のベースは「Value」「Quality」「Technology」「Speed」「Uniqueness」の5つであり、今までに培った豊富な経験とノウハウをベースに、Qanat、SmartBI等のソフトウェアソリューションの開発・提案により、オンプレミスからクラウドサービスまで、お客様のお役立ちに貢献できる製品、サービスを積極的に提供してまいります。,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=JB%20Advanced%20Technology%20Corporation&id=001E000000Rp5XVIAZ
"Js Communication Co., Ltd.","Chuo-ward, Tokyo (Headquarters)",http://jscom.jp/,Select Consulting Partner,"Js · Communication, in business theme ""in a safe and comfortable all customers network security solutions"", making full use of cultivated consulting and technical capabilities than the dawn of the industry, as a network security specialist company, to these distribution business related, integration business, we are developing the service business. Three business is deeply cooperation respectiv",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Js%20Communication%20Co.%2C%20Ltd.&id=001E000000Rp5XWIAZ
JSCAPE,"Miami, FL (Headquarters)",http://www.jscape.com,Select Technology Partner,"JSCAPE is a leading supplier of managed file transfer software and networking solutions. Since 1999, JSCAPE has focused on developing software components, client and server solutions for securing file transfers and network communications.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=JSCAPE&id=001E000000Rp5XXIAZ
MATERA Systems Informatica S/A,"Campinas, SP (Headquarters)",http://www.matera.com,Select Technology Partner,"MATERA Systems is a global IT service provider, offering offshore software development & maintenance services (Java Technology) and remote database administration (Oracle). With over 25 years of experience in the Brazilian Market and 9 years in the US, MATERA Systems can develop applications using Java technologies, including JSE, JEE, JSF (Java Server Faces), Ajax, BPEL, Web Services and SOA,",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MATERA%20Systems%20Informatica%20S%2FA&id=001E000000Rp5XnIAJ
MediaEvent Services GmbH & Co. KG,"Wetzlar, Hessen (Headquarters)",http://mediaeventservices.com/,Select Consulting Partner,"MediaEvent Services is a solution provider for desktop and mobile media applications. Founded in 1999, MES develops systems for media distribution, content management, digital rights management and workflow focused on digital media. Our customers are major content providers and ISPs as well as retailers, industry and service providers. MES is",AWS Certified Developer - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MediaEvent%20Services%20GmbH%20%26%20Co.%20KG&id=001E000000Rp5XqIAJ
MessageGears,"Atlanta, GA (Headquarters)",http://www.messagegears.com,Select Technology Partner,MessageGears provides SMTP and API-based email services allowing businesses to improve their inbox delivery and reduce the cost of sending email.,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MessageGears&id=001E000000Rp5XsIAJ
Netensity Corporation,"Fremont, CA (Headquarters)",http://www.netensity.com,Select Technology Partner,"Netensity Corporation was founded in 2007 in Northern California and is committed to bringing state of the art CRM, cloud computing and business process management technology to local, domestic and international movers worldwide.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Netensity%20Corporation&id=001E000000Rp5Y7IAJ
Netfira,"Welshpool, Western Australia (Headquarters)",http://www.netfira.com.au,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Netfira&id=001E000000Rp5Y8IAJ
"Objective Arts, Inc.","Chicago, IL (Headquarters)",http://www.objectivearts.com,Select Technology Partner,"Our core software mission is to make the data really count for organizations, the clients they serve, the patients they treat, or the customers they do business with. We want to help people be analytic so that they create a win-win with those they serve. Most of what one hears about in the marketplace and tech world today are “Big Data” tools and analytics such as data warehouses and dashboards",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Objective%20Arts%2C%20Inc.&id=001E000000Rp5YFIAZ
OMBU,"Portland, OR (Headquarters)",http://ombuweb.com,Select Consulting Partner,"OMBU is a web technology services provider focused on enterprise CMS design, implementation, and adoption and custom application developer. We also provide design, consulting, and implementation services for AWS.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=OMBU&id=001E000000Rp5YHIAZ
"Oxygen Cloud, Inc.","Redwood City, CA (Headquarters)",http://www.oxygencloud.com,Select Technology Partner,"Oxygen Cloud was founded in 2010 to upgrade enterprises to cloud. Oxygen Cloud Enterprise provides organizations with unlimited S3 Cloud Storage from a simple desktop folder. For the first time, organizations can use cloud storage as their main storage. With Oxygen's Progressive Sync technology, users get the fastest access to a large and unlimited amount of content without being hamstrung by l",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Oxygen%20Cloud%2C%20Inc.&id=001E000000Rp5YQIAZ
Papertrail,"Austin, TX (Headquarters)",http://papertrailapp.com/,Select Technology Partner,"Hosted log aggregation and log management, live in seconds. Papertrail is the syslog and app log management service that we wanted — as systems engineers, developers, and entrepreneurs. Papertrail shines a light on billions of log messages every month. We'd be honored to work with yours. With a free plan, instant activation, and 40-second copy-and-paste setup, give it a shot and f",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Papertrail&id=001E000000Rp5YSIAZ
PerspecSys,"McLean, VA (Headquarters)",http://www.perspecsys.com,Select Technology Partner,"PerspecSys is a private company founded by industry thought leaders focused on providing innovative security solutions for the cloud. Backed by investors including Intel Capital, the company has developed a product suite that solves three critical issues that are slowing enterprise cloud adoption – data Privacy, Residency and Security. With PerspecSys, sensitive data never leaves an enterprise’",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PerspecSys&id=001E000000Rp5YUIAZ
Protelosolutions AB,"Malmö, Skåne (Headquarters)",http://protelo.se,Select Technology Partner,Protelosolutions is helping small and medium sized companies with their IT requirements and we deliver IT solutions where the business values are the driving factor. We would like to take the role of a trusted partner and advisor to make sure your business not only have the IT resources you need but also that the IT solutions enhance the way you work. Move to the cloud safely and reliably with us.,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Protelosolutions%20AB&id=001E000000Rp5YWIAZ
Real iD Inc.,"Shinjyuku-ku, Tokyo-to (Headquarters)",http://realid-inc.com,Select Technology Partner,"Real iD is a digital marketing company. Our principle is to perform earnestly, by drafting plans which utilize social media, management, and application development. Real iD has three business domains: Facebook consulting Facebook application development and Web systems development The strong point of Real iD is the promotion of a real store and solution off",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Real%20iD%20Inc.&id=001E000000Rp5YbIAJ
Red Gate,"Cambridge, Cambridgeshire (Headquarters)",http://www.red-gate.com/,Select Technology Partner,Red Gate Software make ingeniously simple tools to speed up and automate common tasks for software developers and DBAs Tools for MySQL MySQL Compare and MySQL Data Compare identify sc,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Red%20Gate&id=001E000000Rp5YdIAJ
Redwood Software,"Houten, Utrecht (Headquarters)",http://www.runmyjobs.com,Select Technology Partner,"Redwood is Enterprise Process Automation. Our approach to automation is driven by business requirements to improve process efficiency, agility, compliance and control. For 20 years we’ve automated what matters most to our customers. Through our growing partner ecosystem and Automated Process Packages (APPs), we deliver Process-as-a-Service so",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Redwood%20Software&id=001E000000Rp5YeIAJ
Scarab Research,"Wilmington, DE (Headquarters)",http://www.scarabresearch.com,Select Technology Partner,Scarab Research provides highly personalized recommendations for customers of e-commerce businesses. Scarab machine-learning technology analyses user behavior to generate individually relevant product offers for consumers to make the most of their online experience. Scarab personalization is proven to increase top and bottom line growth by driving product conversion and brand loyalty.,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Scarab%20Research&id=001E000000Rp5YoIAJ
ScriptRock,"San Francisco, New South Wales (Headquarters)",https://www.scriptrock.com,Select Technology Partner,"ScriptRock provides the simplest tools for storing, sharing and testing the configurations of server infrastructure and applications. As part of the SDLC, ScriptRock seamlessly allows developers and operational staff to share complex configurations and test these configurations before change or post change. Founded in 2012 ScriptRock, has offices in Palo Alto, United States and Sydney,",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ScriptRock&id=001E000000Rp5YpIAJ
AlphaDesk,"TORONTO, ONTARIO (Headquarters)",http://www.alphadesk.com,Select Technology Partner,"AlphaDesk is a single integrated application that provides asset managers with a comprehensive infrastructure for straight-through order processing. The software supports the full investment management process including real time order management,",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AlphaDesk&id=001E000000Rp5YtIAJ
Skeed Co. Ltd.,"Meguro, Meguro-ku, Tokyo (Headquarters)",http://www.skeed.co.jp/en/,Select Technology Partner,"Skeed Co. Ltd. is a Japanese software company that develops and sells network software products. Included in the products are SkeedSilverBullet, a fast and secure file transfer software, and SkeedCast a distributed content distribution software.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Skeed%20Co.%20Ltd.&id=001E000000Rp5YxIAJ
